sale_id,order_id,date_id,product_id,customer_id,store_id,quantity,unit_price,discount,total_amount,payment_method,device_type
9229,1223,20261012,36,272,76,4,798.56,0.16,2683.16,Debit Card,Mobile
9230,3327,20261231,36,1023,30,2,320.75,0.05,609.42,PayPal,Desktop
9231,3132,20260423,26,473,38,4,181.89,0.03,705.73,Credit Card,Desktop
9232,1436,20260804,9,1685,32,4,857.45,0.04,3292.61,PayPal,Mobile
9233,3748,20260625,14,1442,22,4,778.21,0.14,2677.04,PayPal,Desktop
9234,975,20260616,34,470,47,3,817.21,0.11,2181.95,Credit Card,Desktop
9235,774,20260626,37,1669,4,2,709.98,0.08,1306.36,Debit Card,Desktop
9236,2330,20260509,9,1414,99,1,285.94,0.17,237.33,Credit Card,Mobile
9237,592,20260312,16,1390,96,3,939.02,0.04,2704.38,Debit Card,Mobile
9238,2665,20261203,45,283,68,1,268.24,0.19,217.27,PayPal,Desktop
9239,3020,20260131,28,63,8,1,694.2,0.3,485.94,PayPal,Desktop
9240,470,20260313,2,1546,68,3,108.07,0.25,243.16,Debit Card,Mobile
9241,2390,20260113,43,1416,64,3,819.02,0.12,2162.21,Debit Card,Desktop
9242,2251,20260622,26,393,86,2,228.72,0.04,439.14,PayPal,Desktop
9243,1211,20260829,10,239,57,2,245.27,0.12,431.68,PayPal,Desktop
9244,1931,20261231,11,1759,22,4,989.7,0.26,2929.51,PayPal,Mobile
9245,2466,20260517,6,900,95,1,718.98,0.07,668.65,Debit Card,Mobile
9246,3903,20260419,42,1097,56,2,576.64,0.02,1130.21,PayPal,Mobile
9247,2349,20261025,35,213,61,4,989.85,0.16,3325.9,Debit Card,Desktop
9248,3163,20260618,21,1307,26,2,716.69,0.21,1132.37,Debit Card,Mobile
9249,139,20260113,12,1505,26,3,288.79,0.03,840.38,Credit Card,Desktop
9250,323,20260323,5,804,78,2,583.42,0.09,1061.82,Credit Card,Desktop
9251,2261,20260830,39,477,87,1,669.35,0.07,622.5,PayPal,Mobile
9252,3719,20261210,28,1344,34,2,262.77,0.21,415.18,PayPal,Mobile
9253,309,20260505,28,1081,67,1,460.23,0.1,414.21,PayPal,Desktop
9254,2461,20260317,2,155,5,3,610.39,0.07,1702.99,Credit Card,Desktop
9255,1987,20260630,49,532,37,1,307.97,0.11,274.09,PayPal,Desktop
9256,352,20260112,45,1837,64,2,886.76,0.27,1294.67,Credit Card,Desktop
9257,3724,20260518,2,1631,99,4,509.39,0.18,1670.8,Debit Card,Mobile
9258,962,20260505,31,509,51,3,185.43,0.11,495.1,Credit Card,Mobile
9259,1644,20260113,10,1898,89,2,708.21,0.23,1090.64,Credit Card,Desktop
9260,3729,20260327,39,497,16,3,416.58,0.12,1099.77,PayPal,Desktop
9261,2881,20260914,42,208,67,3,785.2,0.05,2237.82,Debit Card,Mobile
9262,1598,20260709,14,1190,34,2,260.62,0.11,463.9,PayPal,Desktop
9263,2985,20260525,19,1200,8,2,226.59,0.08,416.93,PayPal,Mobile
9264,2396,20260511,50,321,53,4,185.42,0.23,571.09,Credit Card,Desktop
9265,1029,20260511,8,1858,3,3,334.54,0.06,943.4,Debit Card,Desktop
9266,2171,20260622,40,799,2,3,672.89,0.29,1433.26,Credit Card,Mobile
9267,693,20261123,36,798,64,2,480.8,0.24,730.82,Debit Card,Desktop
9268,3234,20260726,32,399,40,1,752.54,0.3,526.78,Debit Card,Desktop
9269,2101,20260305,2,837,46,2,72.15,0.03,139.97,Debit Card,Mobile
9270,547,20260330,13,158,34,3,456.03,0.14,1176.56,Debit Card,Desktop
9271,1827,20260320,26,734,63,2,93.82,0.0,187.64,PayPal,Desktop
9272,331,20260722,45,424,39,4,768.12,0.1,2765.23,Credit Card,Desktop
9273,1810,20261221,48,779,96,1,307.46,0.28,221.37,Credit Card,Mobile
9274,1671,20260723,44,508,58,2,720.81,0.17,1196.54,PayPal,Desktop
9275,3439,20260303,17,1964,46,4,222.7,0.29,632.47,PayPal,Desktop
9276,2956,20260912,42,1986,33,3,785.0,0.14,2025.3,Credit Card,Desktop
9277,1622,20261114,42,1226,22,2,381.19,0.24,579.41,Debit Card,Mobile
9278,356,20261106,23,1353,48,3,940.93,0.28,2032.41,Debit Card,Desktop
9279,2739,20260401,36,255,81,4,635.57,0.04,2440.59,Credit Card,Desktop
9280,3163,20260315,46,546,56,3,295.48,0.16,744.61,Debit Card,Desktop
9281,970,20261108,38,696,94,4,257.83,0.06,969.44,Credit Card,Mobile
9282,3937,20261117,43,1953,21,4,951.63,0.17,3159.41,PayPal,Desktop
9283,1083,20260414,6,468,41,4,853.77,0.26,2527.16,PayPal,Mobile
9284,2146,20260409,21,167,39,2,704.78,0.18,1155.84,Credit Card,Mobile
9285,3137,20260109,38,50,50,3,850.46,0.02,2500.35,Debit Card,Desktop
9286,717,20260428,44,483,59,3,881.24,0.16,2220.72,PayPal,Desktop
9287,1402,20260826,35,1504,37,1,444.87,0.03,431.52,PayPal,Desktop
9288,14,20260408,34,228,10,1,531.89,0.09,484.02,Credit Card,Desktop
9289,2732,20260314,31,867,93,1,136.52,0.08,125.6,Debit Card,Desktop
9290,2515,20260925,35,797,98,1,409.27,0.24,311.05,Debit Card,Desktop
9291,1867,20260630,15,418,16,3,241.55,0.16,608.71,Credit Card,Desktop
9292,103,20261119,13,177,6,4,835.79,0.13,2908.55,Debit Card,Desktop
9293,966,20260823,37,839,34,4,231.1,0.11,822.72,Credit Card,Desktop
9294,3123,20260608,24,983,73,2,135.97,0.14,233.87,PayPal,Mobile
9295,2516,20260331,39,1735,88,4,484.7,0.04,1861.25,Credit Card,Desktop
9296,4,20260325,40,1087,59,3,907.07,0.02,2666.79,Debit Card,Desktop
9297,3565,20260609,46,116,2,3,936.57,0.12,2472.54,Debit Card,Desktop
9298,3359,20260701,7,272,96,3,699.34,0.14,1804.3,PayPal,Mobile
9299,409,20261015,8,803,26,2,485.9,0.06,913.49,PayPal,Desktop
9300,820,20260207,4,212,48,1,83.43,0.0,83.43,Credit Card,Desktop
9301,1839,20261212,36,45,6,4,652.98,0.26,1932.82,PayPal,Desktop
9302,1671,20260729,13,1611,72,3,898.45,0.15,2291.05,PayPal,Desktop
9303,3560,20260213,35,639,14,3,621.07,0.12,1639.62,PayPal,Desktop
9304,119,20260515,47,737,64,1,466.63,0.12,410.63,PayPal,Mobile
9305,3157,20260508,35,406,74,3,209.61,0.22,490.49,Debit Card,Desktop
9306,1411,20260801,13,1084,78,4,719.08,0.27,2099.71,Credit Card,Mobile
9307,462,20260617,39,711,11,2,406.41,0.21,642.13,Debit Card,Desktop
9308,3780,20260501,12,949,67,3,144.21,0.2,346.1,Debit Card,Desktop
9309,2330,20260731,25,1816,89,4,536.92,0.22,1675.19,Debit Card,Mobile
9310,2511,20260827,24,785,69,3,703.76,0.22,1646.8,PayPal,Mobile
9311,2698,20260923,27,894,45,1,356.24,0.21,281.43,Credit Card,Mobile
9312,2819,20260715,41,1292,39,3,861.48,0.07,2403.53,PayPal,Desktop
9313,1102,20261010,34,49,16,3,991.02,0.11,2646.02,Credit Card,Desktop
9314,3278,20260301,9,1355,96,2,667.33,0.15,1134.46,Debit Card,Desktop
9315,3323,20260305,4,749,69,1,753.9,0.05,716.2,Credit Card,Desktop
9316,1952,20261024,50,1133,67,1,846.7,0.1,762.03,Credit Card,Mobile
9317,2976,20260627,29,501,86,2,177.36,0.26,262.49,PayPal,Mobile
9318,1788,20260815,46,1423,59,3,426.63,0.25,959.92,Credit Card,Desktop
9319,2535,20260316,6,1792,86,4,397.85,0.0,1591.4,Debit Card,Mobile
9320,3901,20260726,46,1104,91,1,973.16,0.03,943.97,Credit Card,Desktop
9321,2655,20260812,37,1249,31,1,717.86,0.24,545.57,PayPal,Mobile
9322,2009,20260506,45,1890,31,3,181.56,0.06,512.0,Debit Card,Desktop
9323,196,20261218,6,1539,73,3,292.8,0.29,623.66,PayPal,Desktop
9324,697,20260420,2,1730,94,1,163.36,0.03,158.46,Credit Card,Desktop
9325,3910,20260328,5,1001,38,3,218.96,0.12,578.05,PayPal,Mobile
9326,2244,20261113,37,263,85,4,614.43,0.07,2285.68,Debit Card,Mobile
9327,65,20260425,39,1458,43,1,987.07,0.27,720.56,PayPal,Desktop
9328,759,20260506,16,1602,18,4,354.21,0.13,1232.65,Debit Card,Desktop
9329,2429,20260313,48,870,49,4,294.89,0.17,979.03,Credit Card,Mobile
9330,1734,20260818,14,432,65,3,313.36,0.2,752.06,PayPal,Mobile
9331,111,20260331,1,380,29,4,190.71,0.26,564.5,PayPal,Desktop
9332,2780,20260129,47,1775,53,3,650.73,0.25,1464.14,Credit Card,Mobile
9333,1005,20260206,45,1769,32,2,321.53,0.14,553.03,Debit Card,Mobile
9334,2243,20260323,6,1123,76,3,272.52,0.07,760.33,Debit Card,Desktop
9335,2389,20261120,29,720,11,4,315.7,0.2,1010.24,PayPal,Desktop
9336,1399,20260322,36,1178,57,2,279.15,0.16,468.97,Credit Card,Desktop
9337,1567,20260111,30,1458,10,3,962.9,0.23,2224.3,Credit Card,Mobile
9338,1846,20260310,46,1522,3,4,873.7,0.23,2691.0,PayPal,Mobile
9339,1604,20260502,20,598,30,1,149.37,0.09,135.93,PayPal,Mobile
9340,930,20261226,15,1184,43,1,129.39,0.2,103.51,PayPal,Mobile
9341,1736,20260407,24,81,79,3,707.58,0.24,1613.28,Credit Card,Mobile
9342,1263,20260331,42,1611,69,3,999.67,0.02,2939.03,PayPal,Mobile
9343,3559,20261122,4,506,87,1,418.12,0.1,376.31,Credit Card,Mobile
9344,3201,20260718,37,1214,9,4,492.46,0.27,1437.98,PayPal,Mobile
9345,1564,20260526,41,1637,4,4,437.93,0.22,1366.34,Debit Card,Desktop
9346,3730,20260722,32,1724,40,4,111.35,0.03,432.04,Debit Card,Mobile
9347,3478,20260731,3,890,70,3,510.76,0.06,1440.34,PayPal,Desktop
9348,1387,20260912,41,407,71,2,191.68,0.23,295.19,Debit Card,Desktop
9349,227,20261009,29,427,94,2,615.44,0.15,1046.25,Debit Card,Mobile
9350,2979,20260222,49,1046,79,2,560.54,0.3,784.76,PayPal,Mobile
9351,2069,20260225,9,1811,26,2,427.54,0.28,615.66,PayPal,Desktop
9352,1523,20261023,16,1985,92,2,948.93,0.18,1556.25,Debit Card,Mobile
9353,1683,20261215,26,1030,3,3,653.23,0.01,1940.09,Debit Card,Mobile
9354,1846,20260703,21,1969,50,3,821.27,0.05,2340.62,Debit Card,Mobile
9355,2777,20261115,46,1105,1,2,906.18,0.25,1359.27,Debit Card,Mobile
9356,797,20261129,26,243,2,3,978.37,0.01,2905.76,Credit Card,Desktop
9357,83,20261117,47,681,14,3,463.09,0.19,1125.31,Credit Card,Mobile
9358,1400,20260219,1,96,80,2,903.9,0.22,1410.08,PayPal,Desktop
9359,588,20260328,29,209,54,4,425.51,0.26,1259.51,Debit Card,Desktop
9360,1003,20260308,49,1497,43,3,855.47,0.11,2284.1,Debit Card,Mobile
9361,963,20260709,38,1016,34,4,850.47,0.22,2653.47,Credit Card,Desktop
9362,1333,20260826,35,1205,13,3,993.31,0.04,2860.73,PayPal,Desktop
9363,1268,20261111,28,668,12,3,896.02,0.15,2284.85,PayPal,Desktop
9364,866,20260805,48,226,51,2,697.21,0.11,1241.03,Credit Card,Mobile
9365,2095,20260405,38,1846,34,3,660.8,0.2,1585.92,PayPal,Desktop
9366,431,20261013,45,1789,64,1,836.79,0.18,686.17,Credit Card,Desktop
9367,2127,20260426,36,282,65,1,707.17,0.11,629.38,Credit Card,Mobile
9368,2713,20260420,46,79,85,2,142.54,0.06,267.98,Credit Card,Desktop
9369,3177,20260318,37,1545,89,4,87.67,0.2,280.54,PayPal,Mobile
9370,2847,20260529,36,93,70,4,203.62,0.12,716.74,Debit Card,Mobile
9371,2691,20260611,1,1202,75,4,274.67,0.11,977.83,Debit Card,Desktop
9372,1570,20261129,5,511,16,1,85.13,0.13,74.06,PayPal,Mobile
9373,2713,20260304,47,1684,69,4,486.36,0.16,1634.17,PayPal,Mobile
9374,3839,20260811,26,1253,66,4,663.32,0.12,2334.89,Debit Card,Desktop
9375,3772,20260313,15,1885,68,2,202.2,0.07,376.09,Debit Card,Desktop
9376,2327,20260609,47,1553,41,4,429.76,0.03,1667.47,Debit Card,Desktop
9377,3373,20260823,6,904,100,1,825.79,0.2,660.63,Credit Card,Desktop
9378,1268,20261112,42,1300,10,1,950.01,0.19,769.51,Debit Card,Mobile
9379,3502,20260717,5,1408,86,1,998.0,0.08,918.16,PayPal,Mobile
9380,388,20260207,44,1079,15,2,918.72,0.07,1708.82,PayPal,Desktop
9381,2389,20260831,7,1874,47,2,817.58,0.09,1488.0,Debit Card,Mobile
9382,524,20260106,28,127,60,3,989.86,0.28,2138.1,Debit Card,Desktop
9383,3047,20260206,4,1313,55,4,449.88,0.28,1295.65,Debit Card,Mobile
9384,3048,20260127,46,590,38,2,369.69,0.23,569.32,Debit Card,Mobile
9385,1976,20260310,9,1274,34,1,527.49,0.05,501.12,Credit Card,Mobile
9386,1772,20260226,49,582,77,1,852.43,0.28,613.75,Debit Card,Mobile
9387,3258,20261210,10,647,77,2,306.32,0.22,477.86,Debit Card,Desktop
9388,445,20260603,49,1976,29,2,714.24,0.11,1271.35,Credit Card,Desktop
9389,916,20260630,17,752,71,2,601.95,0.23,927.0,Credit Card,Mobile
9390,458,20261008,26,1211,33,3,556.47,0.15,1419.0,Debit Card,Desktop
9391,2512,20260626,43,1541,18,1,460.76,0.27,336.35,PayPal,Mobile
9392,2127,20260608,3,968,18,3,664.29,0.14,1713.87,Debit Card,Desktop
9393,2591,20261206,5,389,12,3,592.02,0.11,1580.69,Debit Card,Desktop
9394,1730,20260803,10,213,28,4,228.25,0.15,776.05,PayPal,Desktop
9395,3364,20260107,46,1209,36,1,461.65,0.18,378.55,Debit Card,Desktop
9396,554,20261118,20,727,42,1,953.05,0.24,724.32,PayPal,Desktop
9397,3161,20260719,32,641,9,2,619.53,0.18,1016.03,Credit Card,Desktop
9398,829,20260928,46,456,51,2,612.52,0.07,1139.29,Credit Card,Desktop
9399,1113,20260116,32,233,47,4,983.6,0.09,3580.3,PayPal,Desktop
9400,1060,20260911,41,560,43,3,675.4,0.02,1985.68,PayPal,Desktop
9401,159,20261223,40,1829,59,2,636.24,0.02,1247.03,Debit Card,Desktop
9402,3398,20260213,10,1882,49,2,922.3,0.08,1697.03,Debit Card,Mobile
9403,1483,20260616,9,1225,29,1,857.09,0.07,797.09,Credit Card,Mobile
9404,781,20260825,45,1347,8,1,435.41,0.21,343.97,Debit Card,Desktop
9405,1382,20260403,44,454,17,2,163.24,0.13,284.04,PayPal,Desktop
9406,1920,20260217,17,1173,73,1,835.59,0.19,676.83,Credit Card,Desktop
9407,2906,20260626,38,1629,13,4,660.49,0.05,2509.86,PayPal,Mobile
9408,2013,20260701,4,114,91,2,348.37,0.08,641.0,Debit Card,Desktop
9409,576,20260502,37,855,84,1,812.49,0.0,812.49,Credit Card,Mobile
9410,953,20260626,26,1756,34,4,749.54,0.19,2428.51,Credit Card,Desktop
9411,660,20260728,29,175,85,1,189.29,0.16,159.0,Credit Card,Mobile
9412,2328,20260730,26,1544,70,1,282.48,0.01,279.66,Debit Card,Mobile
9413,1803,20260711,32,1577,95,1,957.51,0.09,871.33,Debit Card,Mobile
9414,44,20260801,18,443,21,2,870.76,0.05,1654.44,PayPal,Mobile
9415,464,20260311,49,933,97,3,999.25,0.15,2548.09,Debit Card,Desktop
9416,690,20261214,44,986,69,1,882.72,0.24,670.87,PayPal,Desktop
9417,1927,20260407,11,553,18,4,504.28,0.2,1613.7,Debit Card,Desktop
9418,2841,20260914,25,672,8,2,792.32,0.08,1457.87,PayPal,Desktop
9419,2342,20261007,41,758,28,2,57.64,0.22,89.92,Credit Card,Desktop
9420,3676,20260602,41,540,71,4,469.14,0.11,1670.14,PayPal,Desktop
9421,1979,20260623,42,1294,81,1,231.39,0.08,212.88,Credit Card,Mobile
9422,3377,20261003,35,1048,87,3,653.9,0.1,1765.53,PayPal,Mobile
9423,268,20260315,41,1862,62,1,181.63,0.3,127.14,Credit Card,Mobile
9424,3417,20261008,35,246,73,4,227.45,0.28,655.06,Debit Card,Mobile
9425,1967,20260420,30,735,82,2,242.75,0.17,402.96,PayPal,Mobile
9426,949,20260419,23,1053,71,3,414.8,0.23,958.19,Debit Card,Desktop
9427,1680,20260521,32,1298,68,2,602.1,0.2,963.36,Credit Card,Mobile
9428,3075,20260915,15,1414,89,4,691.97,0.27,2020.55,Credit Card,Mobile
9429,3183,20261110,46,814,86,1,437.05,0.21,345.27,Debit Card,Desktop
9430,1022,20260611,16,730,49,3,683.11,0.22,1598.48,Debit Card,Mobile
9431,3134,20260923,11,1854,66,2,539.88,0.27,788.22,Credit Card,Mobile
9432,2780,20260817,41,1189,61,2,58.37,0.12,102.73,Debit Card,Desktop
9433,1280,20260906,12,1186,65,2,274.37,0.16,460.94,Debit Card,Mobile
9434,574,20260819,14,886,70,1,839.24,0.01,830.85,Credit Card,Mobile
9435,948,20261207,25,1368,32,3,296.28,0.13,773.29,Credit Card,Mobile
9436,1226,20260214,25,146,17,1,892.05,0.1,802.85,Credit Card,Desktop
9437,3006,20261028,12,1311,24,1,854.23,0.26,632.13,PayPal,Desktop
9438,2417,20261213,17,1495,16,1,474.15,0.03,459.93,PayPal,Desktop
9439,3773,20261021,47,1380,41,4,960.21,0.19,3111.08,PayPal,Mobile
9440,3920,20260302,33,114,23,4,554.99,0.21,1753.77,Credit Card,Mobile
9441,3197,20261129,42,341,13,4,251.92,0.1,906.91,PayPal,Mobile
9442,1272,20261019,40,317,8,3,939.33,0.02,2761.63,Credit Card,Desktop
9443,1944,20260429,15,25,99,1,358.32,0.22,279.49,PayPal,Mobile
9444,3610,20260729,13,1065,7,1,353.41,0.04,339.27,Credit Card,Desktop
9445,1481,20261224,27,398,24,4,371.38,0.09,1351.82,PayPal,Desktop
9446,1473,20260627,15,885,1,1,323.77,0.0,323.77,Debit Card,Desktop
9447,1069,20260805,41,18,77,1,531.26,0.23,409.07,PayPal,Desktop
9448,1936,20261217,12,1297,73,2,199.77,0.14,343.6,Debit Card,Mobile
9449,2773,20260318,19,1530,53,1,599.4,0.07,557.44,Debit Card,Mobile
9450,2694,20261004,29,389,18,2,335.8,0.13,584.29,Debit Card,Desktop
9451,2974,20260505,43,1291,85,1,74.07,0.13,64.44,PayPal,Desktop
9452,22,20260817,1,204,82,3,855.83,0.08,2362.09,PayPal,Desktop
9453,1748,20260826,25,1200,77,4,809.29,0.26,2395.5,PayPal,Desktop
9454,1818,20260408,6,299,36,2,377.18,0.11,671.38,Credit Card,Desktop
9455,634,20261210,2,1571,87,4,500.98,0.11,1783.49,Debit Card,Desktop
9456,1860,20260331,8,1091,8,2,225.2,0.09,409.86,Credit Card,Mobile
9457,981,20261118,30,212,8,2,848.24,0.19,1374.15,Debit Card,Desktop
9458,2424,20261126,26,1525,5,2,546.91,0.11,973.5,Credit Card,Desktop
9459,2368,20260611,30,689,100,3,102.23,0.21,242.29,Credit Card,Mobile
9460,1678,20260207,32,910,39,1,482.91,0.0,482.91,PayPal,Mobile
9461,2896,20260919,41,138,52,2,599.26,0.06,1126.61,Credit Card,Desktop
9462,3564,20260915,28,1801,31,3,956.89,0.08,2641.02,Credit Card,Desktop
9463,3993,20260211,16,649,44,2,569.76,0.18,934.41,PayPal,Desktop
9464,2253,20260706,32,1697,71,1,484.42,0.14,416.6,Credit Card,Desktop
9465,1901,20261212,25,379,87,2,158.69,0.09,288.82,Credit Card,Mobile
9466,238,20260322,39,593,53,3,423.38,0.23,978.01,Credit Card,Desktop
9467,3042,20260825,27,1805,98,1,694.37,0.03,673.54,Debit Card,Mobile
9468,213,20260923,17,1811,85,3,167.51,0.28,361.82,PayPal,Mobile
9469,1759,20260319,13,1577,19,1,606.72,0.27,442.91,Credit Card,Mobile
9470,3302,20261205,33,10,10,1,208.95,0.13,181.79,Credit Card,Desktop
9471,3846,20260906,37,889,63,4,193.34,0.25,580.02,Credit Card,Desktop
9472,1766,20260718,24,430,57,4,508.67,0.02,1993.99,Debit Card,Desktop
9473,2955,20260113,12,986,39,4,280.21,0.19,907.88,PayPal,Mobile
9474,2528,20260602,29,1381,41,1,270.13,0.16,226.91,Credit Card,Desktop
9475,787,20260423,14,1692,49,2,63.21,0.28,91.02,Credit Card,Mobile
9476,2007,20260531,8,718,10,3,457.95,0.25,1030.39,Credit Card,Mobile
9477,3412,20260907,11,608,93,3,99.82,0.05,284.49,PayPal,Mobile
9478,800,20260502,29,549,45,3,407.77,0.09,1113.21,Debit Card,Desktop
9479,3773,20261127,47,507,73,4,425.32,0.23,1309.99,Debit Card,Mobile
9480,2035,20261002,22,1039,36,1,130.86,0.29,92.91,PayPal,Mobile
9481,3702,20260908,29,1237,24,4,468.67,0.18,1537.24,Credit Card,Desktop
9482,3951,20261210,38,309,33,2,889.95,0.02,1744.3,PayPal,Desktop
9483,3420,20260826,40,1292,50,1,387.26,0.09,352.41,Credit Card,Mobile
9484,2823,20260831,5,1231,26,3,163.9,0.28,354.02,Debit Card,Mobile
9485,3726,20260826,8,853,41,4,79.16,0.17,262.81,Credit Card,Mobile
9486,1800,20260828,26,140,28,4,97.04,0.24,295.0,Debit Card,Mobile
9487,1754,20260528,38,1812,36,2,195.04,0.29,276.96,Debit Card,Mobile
9488,1407,20261226,20,333,82,2,724.09,0.08,1332.33,PayPal,Desktop
9489,1794,20260310,23,1556,26,4,314.41,0.19,1018.69,PayPal,Desktop
9490,545,20261119,43,70,12,2,665.3,0.21,1051.17,Debit Card,Mobile
9491,2501,20261110,12,752,87,3,209.52,0.29,446.28,PayPal,Desktop
9492,35,20261001,25,855,4,2,439.92,0.2,703.87,Credit Card,Mobile
9493,3855,20260725,26,725,13,2,378.11,0.16,635.22,Credit Card,Desktop
9494,2264,20260115,7,1642,70,4,275.96,0.11,982.42,PayPal,Mobile
9495,210,20261211,27,819,84,4,960.17,0.2,3072.54,Credit Card,Desktop
9496,1981,20260805,31,1349,24,1,856.34,0.3,599.44,PayPal,Mobile
9497,2202,20260407,18,1502,93,1,965.45,0.01,955.8,Credit Card,Mobile
9498,1007,20260113,47,1248,78,4,909.16,0.13,3163.88,Credit Card,Desktop
9499,999,20260929,28,1199,90,2,181.04,0.28,260.7,Credit Card,Mobile
9500,2046,20261105,43,1080,58,2,695.31,0.22,1084.68,Credit Card,Mobile
9501,2744,20261023,1,1410,85,1,144.57,0.12,127.22,PayPal,Mobile
9502,172,20260810,2,553,62,1,363.95,0.13,316.64,Credit Card,Mobile
9503,2728,20260617,3,42,79,1,239.13,0.14,205.65,Credit Card,Desktop
9504,3712,20260918,4,1843,24,3,477.45,0.02,1403.7,Credit Card,Mobile
9505,3855,20261205,43,748,2,3,740.7,0.28,1599.91,PayPal,Mobile
9506,49,20261006,4,1337,42,1,478.56,0.16,401.99,Credit Card,Desktop
9507,2720,20260315,17,1802,26,2,263.64,0.11,469.28,PayPal,Mobile
9508,863,20260512,12,1321,11,1,628.7,0.21,496.67,Credit Card,Desktop
9509,2111,20260412,43,1303,26,3,805.57,0.04,2320.04,Credit Card,Mobile
9510,554,20260422,9,1007,55,2,429.9,0.02,842.6,PayPal,Mobile
9511,1981,20260511,42,540,39,3,831.09,0.2,1994.62,Debit Card,Mobile
9512,418,20260107,8,1718,4,2,624.83,0.22,974.73,PayPal,Desktop
9513,2983,20261124,36,1000,54,3,735.1,0.0,2205.3,Debit Card,Desktop
9514,3799,20260928,13,595,82,2,339.69,0.06,638.62,PayPal,Mobile
9515,2099,20260505,20,449,59,2,383.11,0.23,589.99,Credit Card,Mobile
9516,2800,20261214,3,408,26,2,119.87,0.23,184.6,PayPal,Desktop
9517,2890,20260212,21,50,54,2,244.38,0.06,459.43,Credit Card,Desktop
9518,3807,20260131,24,200,15,4,259.66,0.29,737.43,Debit Card,Mobile
9519,3680,20261205,19,1777,46,3,783.62,0.17,1951.21,PayPal,Desktop
9520,3564,20261117,11,720,31,3,957.25,0.12,2527.14,Credit Card,Mobile
9521,1774,20260517,1,346,57,4,679.01,0.04,2607.4,Credit Card,Mobile
9522,535,20260307,29,277,82,2,431.38,0.19,698.84,PayPal,Desktop
9523,3052,20260114,1,34,76,2,173.55,0.18,284.62,PayPal,Desktop
9524,16,20260619,50,382,73,3,127.23,0.27,278.63,Credit Card,Desktop
9525,1692,20260106,23,857,60,4,596.03,0.24,1811.93,PayPal,Desktop
9526,1454,20261120,39,1992,87,2,410.84,0.27,599.83,PayPal,Mobile
9527,155,20260815,15,330,76,2,110.85,0.26,164.06,Credit Card,Desktop
9528,869,20260602,35,599,95,2,215.02,0.05,408.54,Credit Card,Mobile
9529,3394,20260307,15,1568,5,1,138.68,0.07,128.97,Credit Card,Mobile
9530,1356,20260529,25,3,25,4,745.39,0.05,2832.48,Credit Card,Mobile
9531,1386,20261102,33,1005,83,2,238.82,0.0,477.64,Credit Card,Mobile
9532,628,20260328,4,41,89,1,72.72,0.14,62.54,Credit Card,Desktop
9533,2095,20260702,28,15,56,4,423.2,0.06,1591.23,PayPal,Mobile
9534,1089,20260425,16,1079,62,2,825.22,0.24,1254.33,Debit Card,Desktop
9535,1436,20260429,15,1997,46,3,518.77,0.07,1447.37,PayPal,Desktop
9536,59,20260309,3,1507,76,1,946.61,0.12,833.02,Debit Card,Desktop
9537,1333,20260428,9,938,85,1,933.76,0.19,756.35,Credit Card,Desktop
9538,2251,20260717,36,182,30,2,511.49,0.23,787.69,PayPal,Mobile
9539,3982,20260521,32,743,100,2,188.96,0.0,377.92,Debit Card,Desktop
9540,3425,20260202,20,60,14,1,805.46,0.07,749.08,Credit Card,Desktop
9541,2508,20261224,24,494,91,3,582.97,0.05,1661.46,Credit Card,Desktop
9542,3637,20260222,49,384,69,3,538.71,0.18,1325.23,Debit Card,Mobile
9543,3182,20261002,33,752,53,4,713.08,0.16,2395.95,PayPal,Mobile
9544,3187,20260914,22,305,9,2,57.7,0.2,92.32,Credit Card,Mobile
9545,1656,20260126,18,1912,71,3,833.3,0.19,2024.92,PayPal,Desktop
9546,1442,20261230,37,1754,52,4,138.31,0.27,403.87,Debit Card,Desktop
9547,3815,20260117,8,1061,60,3,228.88,0.25,514.98,Credit Card,Mobile
9548,2732,20261111,36,1601,71,2,398.75,0.01,789.52,PayPal,Desktop
9549,1486,20260326,40,543,2,4,800.26,0.2,2560.83,Credit Card,Mobile
9550,3709,20260730,28,1131,9,4,596.49,0.21,1884.91,Credit Card,Desktop
9551,3978,20261118,25,1763,19,4,420.08,0.21,1327.45,Credit Card,Desktop
9552,3918,20261217,28,684,47,3,322.79,0.23,745.64,Debit Card,Mobile
9553,526,20260706,15,693,85,2,682.24,0.2,1091.58,Debit Card,Mobile
9554,2821,20260903,36,608,59,4,175.49,0.08,645.8,PayPal,Mobile
9555,2453,20260828,17,1893,36,1,90.75,0.11,80.77,Debit Card,Mobile
9556,230,20260819,27,1447,65,2,262.52,0.07,488.29,Debit Card,Desktop
9557,2964,20260913,45,1003,40,1,747.11,0.0,747.11,Credit Card,Mobile
9558,2605,20261217,33,933,82,1,199.03,0.01,197.04,Credit Card,Mobile
9559,1757,20260818,19,1042,7,4,768.98,0.03,2983.64,Credit Card,Mobile
